hash,family,active_learning_sampling_frequency
386e2db4e4acc71a97cba0cefd0a7ac9,hardware-verification,0.03571428571428571
0aea4286a11d91ee8fa356d5db046373,cryptography,0.03571428571428571
63c6886839a82442cdfbb3167d464baf,hardware-verification,0.03571428571428571
a196b503607952e2f1d67438d8ccc86d,waerden,0.03571428571428571
c62b0222dbe1002ec12967ea52b3f840,diagnosis,0.03571428571428571
47f41d044822c0f60d0aec1e5624b154,hardware-verification,0.03571428571428571
0101d013a916d903e8e618d7db1edbb3,phnf,0.03571428571428571
4f3dd09fa2ecd9990c9eee7d8ce50adb,hardware-verification,0.03571428571428571
a62fb2367a024ba494c740420db4a622,scheduling,0.03571428571428571
52cc82bd5da7dac49097569dea3336a2,hardware-verification,0.03571428571428571
0a910e1ca5b222324dc3ac8f03d6414d,prime-factoring,0.03571428571428571
0779ed19ae69bf464cce003d1a573246,cryptography,0.03571428571428571
06e928088bd822602edb83e41ce8dadb,cryptography,0.03571428571428571
d0ad28cbd887af86de17c2680ea91f27,diagnosis,0.03571428571428571
d20d2fcf32d26bda0da4b3a40fc9ead3,diagnosis,0.03571428571428571
95d25f28300e1cf7de7261cc46117e42,scheduling,0.03571428571428571
115fa7f61704bc12b2373aa471bc434f,circuit-multiplier,0.03571428571428571
f250d74d1ad5d38873204be3ae122766,prime-factoring,0.03571428571428571
91e0db01b254eb78f6643328045bfeb9,stedman-triples,0.03571428571428571
e18db1d5c3d18de101608b13605303c2,graph-coloring,0.03571428571428571
a457b9542414214b9daa00381d3155f5,cryptography,0.03571428571428571
5c29ccca91235475f762f4b106f804f2,subgraph-isomorphism,0.03571428571428571
51eed787f449188222f90c62c2bf0309,subgraph-isomorphism,0.03571428571428571
c261941bfec8b89d75fee1a66a839169,gray_codes,0.03571428571428571
b04c3a294862907ebd7c056154bb9b5d,gray_codes,0.03571428571428571
6d1e7edc465823e12d80d06e6daf8eb2,cryptography,0.03571428571428571
4f153bf7eb3a0a3c4bc7da7208401090,subgraph-isomorphism,0.03571428571428571
9b47f0863408f59a35c6302c420fd081,cryptography,0.03571428571428571
42a8e6f6bd74402cc376ae6ac2a31ff4,subgraph-isomorphism,0.03571428571428571
6e8c0c5ccb66d98b738314d9e841ade0,pigeon-hole,0.03571428571428571
2a1eb78598e61da31a1d4765c18d026e,rbsat,0.03571428571428571
98aa097618257b904b2b10c5314e1f02,cryptography,0.03571428571428571
2534e0c4691a8807de2342ef98636ce6,schur-coloring,0.03571428571428571
a0a02734f58841e2123991993cb888b3,pigeon-hole,0.03571428571428571
a2358435c224774b7552f1d4249e79ed,pigeon-hole,0.03571428571428571
3bb48fae4d5a76ee23d85e713d23c50c,schur-coloring,0.03571428571428571
414001d850a6e1165b5f516cd6830b9f,pigeon-hole,0.03571428571428571
691477031e5e06a8aad6507250b52b14,subgraph-isomorphism,0.03571428571428571
aef139dd6fc121fbc2d23e43cf88d32b,cover,0.03571428571428571
3f0e59f7e5efa37fe94f77ff159a7106,pigeon-hole,0.03571428571428571
27f381d4d67c90c8c6a6a186cd51e94a,minimal-disagreement-parity,0.03571428571428571
95b63b270f0bbfa77e81ead27b281abc,subgraph-isomorphism,0.03571428571428571
92de1a84db3cb88a3e608f8cffc4cdc1,subgraph-isomorphism,0.03571428571428571
9105a640759619ee24d61d3b1c01face,subgraph-isomorphism,0.03571428571428571
9041c035d9fcaff1b94598f0fc07aa77,subgraph-isomorphism,0.03571428571428571
2f96882c6bf532587ff779b4aa9b7405,pigeon-hole,0.03571428571428571
b12bc3fd8bfe108918b2213bd344623f,mosoi-289,0.03571428571428571
aef0e228305b50e038d984bd7a5238e9,mosoi-289,0.03571428571428571
2fe9a4ad4b9e00a857d11534429703cf,pigeon-hole,0.03571428571428571
0f720de29e385918ebecb8847ace5947,rbsat,0.03571428571428571
153ae9caeac33a9b65982713f54d4387,rbsat,0.03571428571428571
3aef3d8d02941ba7ddb18adc128259ae,pigeon-hole,0.03571428571428571
6f4df706246d29bf38adadd274fadab3,subgraph-isomorphism,0.03571428571428571
21251489e056446a241fccf3e97a50f6,mosoi-289,0.03571428571428571
3c92dedae9bea8c2c22acd655e33d52d,pigeon-hole,0.03571428571428571
3f22b14975f38b10a3020c86b3868738,schur-coloring,0.03571428571428571
9e356de6253c901fe95f82ac89fa6032,pebbling,0.03571428571428571
6056d23661518b3a7519de585f9b6da1,schur-coloring,0.03571428571428571
a5a8d8143cb4bcd17bad1d80411d0b55,pigeon-hole,0.03571428571428571
d612eee37ec14cf8ba2f2aa3579d3ae7,pigeon-hole,0.03571428571428571
f1e4d1002a67ce37bbdd9d75460253b1,schur-coloring,0.03571428571428571
8b6635639b3d4c02c28f28410f286d85,cryptography,0.03571428571428571
0a5ae0d5af40b6d41f8be446811aa796,puzzle,0.03571428571428571
0efa07e7b6206471a0c15605edab6faf,subgraph-isomorphism,0.03571428571428571
542131a8d17082219b63a2d779e18ecb,puzzle,0.03571428571428571
08f2462515d5c1ffd0881dd5801f54bd,subgraph-isomorphism,0.03571428571428571
05df4430054ceba4fa065806e8c65041,subgraph-isomorphism,0.03571428571428571
e78648c1e76bffea04d6b5c78762a4e6,pigeon-hole,0.03571428571428571
0533a1506eb61460bee3917f61ca4c49,subgraph-isomorphism,0.03571428571428571
b07bf3d683ea059006a334a1ebd8275e,puzzle,0.03571428571428571
0412f6f3174dfc4c27ad0b61280cd739,subgraph-isomorphism,0.03571428571428571
f4b62f46345fa62e2facf160d28d9d60,pigeon-hole,0.03571428571428571
eec974743c00c860c8bcf649227deb96,puzzle,0.03571428571428571
45a09efb026036ff4b8d19024a7563a9,fermat,0.03571428571428571
8356e57e0e64b86e28bedb6aff099c96,petrinet-concurrency,0.03571428571428571
8b92a8acec361510c6ea1d7d5a6de1ea,cryptography,0.03571428571428571
bc3c20b0d585bbea7c6d97d4ae056fc4,petrinet-concurrency,0.03571428571428571
92206f6125ae2efae218cf19d576bc07,cryptography,0.03571428571428571
7831baf269a9cbbb45799f8b69de607e,schur-coloring,0.03571428571428571
73a166409ed9cf18d33c136c86d040e4,cryptography,0.03571428571428571
2aa036beaf28f5d566ba0c527ef8dbb4,subgraph-isomorphism,0.03571428571428571
ad22338a1e6bf54b79774e8ebeb2c3af,pigeon-hole,0.03571428571428571
a63d26265186f94bab7640ee29132e67,rbsat,0.03571428571428571
b26776dfd3dacf19c3e0536751c05a90,pigeon-hole,0.03571428571428571
bd8bf6ab56971bbb428f96b338345a4a,pigeon-hole,0.03571428571428571
d5d2c97e5135a7468d11a6e1aca5121c,petrinet-concurrency,0.03571428571428571
9c25951c5d39191e33e88a711b4c2d67,schur-coloring,0.03571428571428571
2fcd5152cc1a5dc67243cc7766eb6056,pebbling,0.03571428571428571
8f51ff64fcf6c94f8842265ebba5e710,cryptography,0.03571428571428571
695e287a447fcdd924985a6e73057a38,rbsat,0.03571428571428571
16d792afbb01388f5e2e544632908581,subgraph-isomorphism,0.03571428571428571
d27347fd74e2e77f1cb5bc43be762a9a,pigeon-hole,0.03571428571428571
1eedb883641e84acef2241c86e5bfb34,pigeon-hole,0.03571428571428571
9fd6dbff45e733efac099c276573a642,subgraph-isomorphism,0.03571428571428571
d8755fbffec770ee33cb4169b91b77d9,cryptography,0.03571428571428571
dea81beed9d7eb7447d94ae7db0b1842,stedman-triples,0.03571428571428571
d221fec411c76011f99818b1c37fdf9a,stedman-triples,0.03571428571428571
510445b1f2ac3ec50d16ffdf11b3904e,clique-coloring,0.03571428571428571
4a6455401efd03c7b6df67be7cccf13f,cryptography,0.03571428571428571
be788c19b500d6c18a395558504ca78d,cryptography,0.03571428571428571
e06da32846ebb302bf3bd1dd6cdd7d86,cellular-automata,0.03571428571428571
a04892664f2c13d2c191eb87ddc5405b,stedman-triples,0.03571428571428571
b8ca5d8d5418a16cfedf5b592127fbf5,modcircuits,0.03571428571428571
cd361d33986dccd7f2d86016d6c35241,cellular-automata,0.03571428571428571
bcdd0116493e34c147aeb8434c6f1109,cellular-automata,0.03571428571428571
78fe33e93ff0e625c0d1662aed6c8a60,stedman-triples,0.03571428571428571
75d8705ab6a8acffe29585e95268acc0,stedman-triples,0.03571428571428571
a0585897e79756b9624673592d13ee06,cellular-automata,0.03571428571428571
70a8711118d4eaf15674ebc71bfb7c35,stedman-triples,0.03571428571428571
6d9b2fef1a2d5d26c96d654d1d85d06d,cellular-automata,0.03571428571428571
e6015c934b9e0ec60d2debb8f3779057,edge-matching,0.03571428571428571
e01c39b7b41c9ff1621579b747254fab,core-based-generator,0.03571428571428571
e90a69fccafffc449c269a293dc6baaa,stedman-triples,0.03571428571428571
e6f61f21454ba747b48ab7d27fcc99f4,rbsat,0.03571428571428571
f50eaf02a8041510b64104998cc81d2f,stedman-triples,0.03571428571428571
1eaa50c1a65464ef6a3f65f46f6d1a44,diagnosis,0.03571428571428571
1e62a8b371d5a7de99faffc52d915e26,diagnosis,0.03571428571428571
de5b6086edcfcff4db14787847daa28d,purdom-instances,0.03571428571428571
443f5a9d601d71ad00f053edcd74190e,cryptography,0.03571428571428571
084f6e6da7f9c5125d6f28a044b6225c,clique-coloring,0.03571428571428571
099a345f923579d745e491b29c7da949,clique-coloring,0.03571428571428571
7a6095356aa79ee9aa5c60b72dfea76b,hgen,0.03571428571428571
1aa8a801f9c01f07c52e19d7a005233d,core-based-generator,0.03571428571428571
2ff3034dc56f3211bd92c674ea5fbc3b,clique-coloring,0.03571428571428571
ca675aeca2450ad1e330bdadb41320de,cryptography,0.03571428571428571
3fb05fb0c950b33188185660e5b07497,clique-coloring,0.03571428571428571
5beb0840f6d91551ef8c73439533c201,stone,0.03571428571428571
9be2676273d338e7844e47a3e8c3de53,matrix-multiplication,0.03571428571428571
c0d028c8343a4231ed0ba6758668b23c,cryptography,0.03571428571428571
eaa3831e331bec02d1af08b1c6454d4c,hgen,0.03571428571428571
33db8e6d08fb905660e21f78e436f2cc,random-hiddenmodel,0.03571428571428571
51d9e3f41c95dfe6e1b73a525b8784be,stedman-triples,0.03571428571428571
e58a677e24e74a632ebc4fde33d5e59b,edge-matching,0.03571428571428571
e1a327e005a719533ea391244760a57a,edge-matching,0.03571428571428571
14970e78625100605d22c9916dd0a476,edge-matching,0.03571428571428571
1364901fb87afe648b513e945ddeed91,edge-matching,0.03571428571428571
cb2a16bfc3ac8f82905935b946dfd1fb,subgraph-isomorphism,0.03571428571428571
4dbd5435603fdedc13dbc0eef6db4cbb,greentao,0.03571428571428571
a8dc92a9c0434576b47c82c94ab5c446,cryptography,0.03571428571428571
a87e18789493f69e6b092606ab05d0b3,cryptography,0.03571428571428571
e2892f9fdb14fd31d5d2a1643ae64d01,greentao,0.03571428571428571
64f752b0931674f7dbd31993c333bb1a,auto-correlation,0.03571428571428571
bebc42da4971c3398afc76102edea01a,subgraph-isomorphism,0.03571428571428571
57d0aabef529ced6d00fc63fcab044ca,auto-correlation,0.03571428571428571
4b082506d1c282cb539fa3ee652d2e69,auto-correlation,0.03571428571428571
3b1e4e9338647be814a875ab0118d877,auto-correlation,0.03571428571428571
a69a67958ace48a3412a12eb219725a2,subgraph-isomorphism,0.03571428571428571
e90e0ef463abd1050fdc1dba763ec0fc,rbsat,0.03571428571428571
64d576d1e096b44882b0e454f13d4c72,cryptography,0.03571428571428571
ab3dfe46aee7bfeb8301de497f36a05a,hypertree-decomposition,0.03571428571428571
2260d28ec773357e73e5ee60aeac0f43,edge-matching,0.03571428571428571
ac9d8b386134074c37e1b96815de2ff3,auto-correlation,0.03571428571428571
9196594e4dbb4453d4e9247757e584f7,clique-coloring,0.03571428571428571
2c5452e8b90e57f4e0900438ff749f20,cellular-automata,0.03571428571428571
18d4124324b56e434118f9ef72198d84,cellular-automata,0.03571428571428571
db8f0d757b4f974602b399564ac2ca1e,edge-matching,0.03571428571428571
14c33d4be35ed33f2c67498f8334993f,stedman-triples,0.03571428571428571
ed0b571e46d62fc1f12d2a96eed55255,subgraph-isomorphism,0.03571428571428571
ecb1a4eff769954042d122dc9258d9d2,subgraph-isomorphism,0.03571428571428571
e059540285e4f50ddb5c8c79b6de2751,subgraph-isomorphism,0.03571428571428571
576353b7588a6fe2449bf05b6bacb09a,edge-matching,0.03571428571428571
56309cf72ea02caaf192b0c482e99791,hidoku,0.03571428571428571
54ab7029649dd487fa4efa5df048221d,hidoku,0.03571428571428571
b488a726f41c3263fe70633de1c7d12e,cryptography,0.03571428571428571
d8b5cf962203cd5cdba5fed75d2cd02e,auto-correlation,0.03571428571428571
d359f1f55a5a9d54a4e4a516a06b621c,auto-correlation,0.03571428571428571
d07981cdb73a21b111aecdc062297659,auto-correlation,0.03571428571428571
ac047c52c86534813ec7aff3618b43e8,hardware-verification,0.03571428571428571
faea4b579b0010b32f001ac4b5b9415a,pigeon-hole,0.03571428571428571
67d0def974882bfe1ecfce2f3539271d,random-modularity,0.03571428571428571
343885733b441b8dbf2d90886f39c746,bitvector,0.03571428571428571
7b3d0382156f1923019d9e1879de193f,tseitin,0.03571428571428571
e4db88470b307f4241b06a1d671f12f3,graph-based,0.03571428571428571
58018fa1dbb96cc22bd83084e087dafc,random-mus,0.03571428571428571
724bbc07dd2899d261dee10ef9dc7c0e,unknown,0.03571428571428571
8924fd8ff845dfbe1e0970f3476328d7,miter,0.03571428571428571
5553fec254b32349e0e48c7ee1e2d6c7,software-verification,0.03571428571428571
86fef51bd7eceeea0f92dfad03d21740,fpga-routing,0.03571428571428571
ca23101b1c4e30381664f77afeeda208,bitvector,0.03571428571428571
421961af41f33ec0e116e482dcd82b3a,hardware-bmc,0.03571428571428571
3a4212a4ed6019d0f3571a5f0b4839f5,bitvector,0.03571428571428571
840df285912c570dd79cfaa896c7f5fb,unknown,0.03571428571428571
82f505a08b971644a73ed738129e84cf,miter,0.03571428571428571
854e92b1b7b24def3535fccbcf94cb8a,unknown,0.03571428571428571
ebf1c4c9113792d74ea41711278437c1,automata-synchronization,0.03571428571428571
81b674a2aa6fbda9b06cf8ea334ddc44,miter,0.03571428571428571
32f41398df30119e715e900dfcb2c406,miter,0.03571428571428571
76b123949b3de136ea1a69824671cb96,miter,0.03571428571428571
3f266eb6ee4251b947c582f7c6a59d67,bitvector,0.03571428571428571
976649ddfe27c60bacb508ecd3499f39,unknown,0.03571428571428571
a59f518803335f29597f83d616e42901,unknown,0.03571428571428571
4c3001f8073986116d98084dde70da05,fixed-shape-random,0.03571428571428571
6e789d6b080067f2ecf0b167b77fb80d,miter,0.03571428571428571
9b5162a867a86f3969152569ebb74f57,fixed-shape-random,0.03571428571428571
361bc22fcce8aba53fbd08f52f8d0871,miter,0.03571428571428571
b32c79b37a93ce7f382a67d116981119,fixed-shape-random,0.03571428571428571
062f58e44eb73f9274b57af5092cad90,rooks,0.03571428571428571
0b2011ed2094d1ed7eafb7615c484e5e,tseitin,0.03571428571428571
6941e3ef1553cc912c75e0d2ebca789d,unknown,0.03571428571428571
a88dcbc4b23784eaeb4afdde82d4da67,random-mus,0.03571428571428571
d10c02842c73a78a393bafab86ce909b,fixed-shape-random,0.03571428571428571
d0261efd3e55848b11c1f71a22049a1e,bitvector,0.03571428571428571
a899e769ba329f5f952a38973adc0262,test-configuration,0.03571428571428571
358fa8d20aa467c7e9b9bf34f73d1dc9,unknown,0.03571428571428571
57608af336aad9d0c6c15e256efd3766,chessboard-coloring,0.03571428571428571
b83b05e814486aaedb19da69fb35ece1,test-configuration,0.03571428571428571
3bc46f604aee131a858e6518bac5ae9d,unknown,0.03571428571428571
02bc149bbe801807912f651c7bad3e74,quasigroup-completion,0.03571428571428571
e122841a6aedde3c61b62d2522d90a04,2d-strip-packing,0.03571428571428571
a175c8b4a50f6be6e9e3b245b37357f0,graph-based,0.03571428571428571
a5e35f56e307070fc85c7dfadacd377e,lam-discrete-geometry,0.03571428571428571
b4282b4c2b0b243155cc5086eff654cf,miter,0.03571428571428571
e1c096c67980be89391e9a0ea5dadd88,random-csp,0.03571428571428571
b0bcf2b116a4c68ddd1467dd30c8a98f,miter,0.03571428571428571
bcd7fa4a9f819e39d305e724780f040f,graph-isomorphism,0.03571428571428571
f2fdf6d0a00880ef0816fe1607f98b1f,bitvector,0.03571428571428571
a94340df4ef860085535c86982912993,miter,0.03571428571428571
b8e3b884886922343f5cb72d92c24b97,random-csp,0.03571428571428571
1bfeb2be948a57e0c04e0e6ff8cfde96,miter,0.03571428571428571
e98149b2b2a9aeaff471e47da9137061,bitvector,0.03571428571428571
84a01f83e16f7263eff85d8c86458d39,tseitin,0.03571428571428571
e1b7eb30b30fe24bd77898312bf42c8f,bitvector,0.03571428571428571
861d931bd47dd31fbde9256434101f12,graph-isomorphism,0.03571428571428571
a77bfd6bad32aaf81516fe4df2597975,miter,0.03571428571428571
a1fb4bacbd592bd7821ffb7a9969e30f,miter,0.03571428571428571
3c4ac805726d78a869ff8116ee3533db,fpga-routing,0.03571428571428571
107deb612f9f837acc53383e522196ae,random-csp,0.03571428571428571
822c8ac3c501b46ef34475962421eadd,tseitin,0.03571428571428571
99de0fc343edca989e6117edd423a593,miter,0.03571428571428571
8000ee90ae5c404e10799eded4477ecb,random-modularity,0.03571428571428571
be799bc2fa43e6b1b4fefae4ef76bf19,unknown,0.03571428571428571
2fedd34f047c7eceddf043d120fb597f,unknown,0.03571428571428571
6b6cab90664478877c3a63248c9fb961,hardware-bmc,0.03571428571428571
0ac5ff376b826f68d384ba05a1d00de0,planning,0.03571428571428571
5c316aee257edaeb78a52498eeb3d5bd,miter,0.03571428571428571
8704094951693f99fd21403a039c8131,mutilated-chessboard,0.03571428571428571
253659a1701826795f4fb8a3b5cb7513,software-verification,0.03571428571428571
f561c52b987bdb9031a477864070b759,pythagorean-triples,0.03571428571428571
22922a96c4bdac643b69069355c5db28,software-verification,0.03571428571428571
a19a069b6c4b8ea97285ab5a859b3253,termination-analysis,0.03571428571428571
1e91b465bc8ea51467272b44487428f8,planning,0.03571428571428571
6dd57612dab7692b8c38225bb852ce36,hardware-bmc,0.03571428571428571
4533388344869b71c3305577ac3c299a,miter,0.03571428571428571
2877fd1cd48768d5cbe3794bbdbb5c5e,planning,0.03571428571428571
5298c5659a13ab4adf7e35d3ceec7683,miter,0.03571428571428571
21fbe69cf7c0b41e205b52d970f9a43a,software-verification,0.03571428571428571
b40b45805104e59a2463c9b471c103ba,hardware-bmc,0.03571428571428571
705f6075b27775e03daf6e8d781cb953,bitvector,0.03571428571428571
bffe3f157bc1cfc8ae007dc01dc29b3e,termination-analysis,0.03571428571428571
7029fb4ec7af44f5962539a33e55645e,bitvector,0.03571428571428571
4efe61249ce9cd61cdd3ffc13ea20db2,bitvector,0.03571428571428571
6f6f7fe094a4c5f053473c53c22bb2b7,bitvector,0.03571428571428571
2ca513f98cb00bf9ff0ff1f8a9caaf78,planning,0.03571428571428571
47655cd4c6198c47a271a0e31a93b27d,miter,0.03571428571428571
65f7145996bbec02b90bd0fa64a20502,bitvector,0.03571428571428571
4dd165fbd1678001e130c89cfa2969a2,miter,0.03571428571428571
3c3f1c67b5c43299bfa3b6eea8bedf33,planning,0.03571428571428571
a846e92fb24a093af8231b85e1b61f03,generic-csp,0.03571428571428571
410ef8be3528b5927044240b4b3aed52,planning,0.03571428571428571
c132cafd8ed646965f6786c423623840,random,0.03571428571428571
69e34d0f49c71a7e145d8104ebe0273f,planning,0.03571428571428571
4a669e0b7acaad9901925292aa5aeccd,bitvector,0.03571428571428571
cc42cc7a8022820cbd0e98595126d07e,unknown,0.03571428571428571
609ab29d02c73af38b7cb1c6e0de0142,miter,0.03571428571428571
cf1a5622deb1bb224e619af9485bb01e,unknown,0.03571428571428571
4e366e723d75fe39bf6db9a24ffb059b,clique-width,0.03571428571428571
d3ff22cb0d9a3eb09de6d2a0a52cf6ae,unknown,0.03571428571428571
d5ef6e10ee1edfcf2c494025b579e5fa,fixed-shape-random,0.03571428571428571
dd926bb427ade42f65444c65bc7e80dc,unknown,0.03571428571428571
0a7141f90e7beb369505bda957d830aa,tseitin,0.03571428571428571
e185ebbd92c23ab460a3d29046eccf1d,unknown,0.03571428571428571
28f69aa003e3ab43465a48a5866140ad,generic-csp,0.03571428571428571
20b86c7c07f87b5da3c24ae2db492c5b,pythagorean-triples,0.03571428571428571
39277cab188349aee0f229cb7341b5c5,graph-isomorphism,0.03571428571428571
2115182958f6cfb5a172a24f989b86dd,rooks,0.03571428571428571
229108125d69a62534637e0241cb8f43,rooks,0.03571428571428571
2a9ca86ac3ac3b4e25901be45d04676b,generic-csp,0.03571428571428571
37dbbbd152f5ac1f87b3e3b12768fe6e,generic-csp,0.03571428571428571
33a45c71f3a77d3ac0096eaabedaf31f,rooks,0.03571428571428571
9b5f767eb5c14eb888d51acf70e045c8,bitvector,0.03571428571428571
53a7ac1b3073205e8525b2379ab77554,termination-analysis,0.03571428571428571
ef7c01b088be93a5cddad67853b35e03,unknown,0.03571428571428571
169b832e8ad5102801bc5390663b0a81,random-modularity,0.03571428571428571
77988352fe5f73004c6f4a0d7378f79c,pythagorean-triples,0.03571428571428571
78d29bfcfc6604bfe7b669256715af15,pythagorean-triples,0.03571428571428571
37ef650fc84423091eab84282d2a9b26,miter,0.03571428571428571
4928fcd2037af940ef3bbeb9fad2754d,bitvector,0.03571428571428571
62c763bdf8d351b15df3a4d62a03eba0,miter,0.03571428571428571
841e3e8bd5a328737b60159700d86aca,pythagorean-triples,0.03571428571428571
399089c44627f9602b5d58fb9cbaaf80,miter,0.03571428571428571
870ebd2501c12dd597ca5fda0d9c1a90,bitvector,0.03571428571428571
9c2e734d6c0faeef8a89aa84436fc42d,test-configuration,0.03571428571428571
5677e2c2ebca84a13922664f84b363a3,unknown,0.03571428571428571
9412f2d96dc9130e236a3446eb70e0c0,tournament,0.03571428571428571
eca4d284c68f149d8125c6ea257ffe04,hardware-verification,0.03571428571428571
01af042093bf36119811b6e658e7a231,even-coloring,0.03571428571428571
45fc926d5647441fba9ee5553bf80bc8,sgen,0.03571428571428571
40937c05ccf277ed8d2f6dd09ba28878,sgen,0.03571428571428571
0c7e74a3efcd698000f761accd506ac1,miter,0.03571428571428571
fa6a2de0a6574e1a3d7aa1986fe92a30,graph-isomorphism,0.03571428571428571
e75706c2ac3b1e32d2e50383bcc2c0a8,hardware-verification,0.03571428571428571
0e13290ed42fd04c50249f41b0e127f1,miter,0.03571428571428571
d8ff2ae89a1eba302075e4d8fb10830c,planning,0.03571428571428571
1f1ab8bc58bb4bc09d309418bbf474da,bitvector,0.03571428571428571
cd78921cf08ae8e255d478574de1a46c,planning,0.03571428571428571
2b60f9be1439f63b7f174c6b8ca7fedf,sgen,0.03571428571428571
fa05befb93002cefb24eee1f058aba4c,software-verification,0.03571428571428571
f2907371083767cf2ff568a49f376838,hardware-verification,0.03571428571428571
bc8aa2a4826e14729c5575212e759053,planning,0.03571428571428571
cd1fa4fa52834cf5c0c744dae3b226c7,planning,0.03571428571428571
15a0ff858513e4db318ca72151aaac93,graph-based,0.03571428571428571
c502ef60c01f7ce1f3fb241b08253e81,planning,0.03571428571428571
fa90aeace60376ba8e25dc50b7e00ed7,hardware-verification,0.03571428571428571
fc6ccb2e6cf01cec9357c4f16d52edbc,hardware-verification,0.03571428571428571
1d8fb889c3238adca875fafb61a9e2c6,polynomial-multiplication,0.03571428571428571
19a1b125613fa7e1de828967cd93573a,graph-based,0.03571428571428571
13c6c5d376f59a6a2ad2a3bddd308011,miter,0.03571428571428571
ffb729c1f73a82789f3122ec0892c163,hardware-verification,0.03571428571428571
0167ead7da1e981805564ca981f64bea,unknown,0.03571428571428571
1485f3e0788a75cdd9cb29767a1a4998,miter,0.03571428571428571
d8459ef811430ef47ef45b375a0da1ef,miter,0.03571428571428571
e439bc54e5ab49284e2267bc93a6aa4d,linvrinv,0.03571428571428571
4c42377dc3f15465757cb69fb69ca404,sgen,0.03571428571428571
ee3864c2fadf5caf85f6c1a9a2fabd79,miter,0.03571428571428571
18a8fe99d35fd98a968a2cf53d7f235c,even-coloring,0.03571428571428571
229289df92a0bbf2af12f6996351eb3f,clique-width,0.03571428571428571
78b4757f584ac49ad29c072fc02fabb2,ktf,0.03571428571428571
00f2eb377986e7decbc863931680a3b2,miter,0.03571428571428571
172ecb98a80b859e62612ff192a53729,clique-width,0.03571428571428571
09ea7a837fa92ee285890f2187fcff0a,bitvector,0.03571428571428571
c28baafbef6b99a4f95b277661955067,modcircuits,0.03571428571428571
aee6786830c94977356f68992f29ec46,hardware-verification,0.03571428571428571
141919813972d24c105018164e96cb1e,edit-distance,0.03571428571428571
afa7a95d7dd66aa3e7b6030b02ad7c1b,hardware-verification,0.03571428571428571
7f2eb9242206af0f3729f70cfca181fd,sgen,0.03571428571428571
69b4f3e5329c1d1460a2237d96e3e705,sgen,0.03571428571428571
ddeff6f803b4d0dbb79c841589d3fff9,polynomial-multiplication,0.03571428571428571
b27017cae233481c679e3c3be6f00af8,hardware-verification,0.03571428571428571
b88e0b3619ec7c2931885182b07dbd63,hardware-verification,0.03571428571428571
09dcc6149a23787a3aa96af8825bda60,bitvector,0.03571428571428571
1bb9929010e0c209f1e59dedba54d9ad,edit-distance,0.03571428571428571
06d96f79264e9991a5a0a417c401657a,bitvector,0.03571428571428571
fc2b1549abd6cf48f3fd17c14163637c,miter,0.03571428571428571
37fde221cfa265eb7ec2c221e5272686,cardinality-constraints,0.03571428571428571
cdd8ab284c8c33aada20bef1db5bbcb7,software-verification,0.03571428571428571
c347e01bc7e4f50032f30648b6a9361e,hardware-verification,0.03571428571428571
fa0175f35ea807634f7de0e19dbf9e76,miter,0.03571428571428571
f543c8769f40a00fbcf94a08b1a3217f,miter,0.03571428571428571
c7a473fd916048e8d98f012294074328,edit-distance,0.03571428571428571
d646d69fe2f66663f380a6d742bbb38a,software-verification,0.03571428571428571
d7dbb2cba940af33b2bce37ea99b8110,miter,0.03571428571428571
0521cd68355dd16e8f7940f43003d904,graph-isomorphism,0.03571428571428571
15749785b7435c5c3aa4d99022a90aed,unknown,0.03571428571428571
1d6609213826bec81693f2f6987b4c16,grandtour-puzzle,0.03571428571428571
3d1a99d93b284738b11bf3b68e087895,quasigroup-completion,0.03571428571428571
ba468264504dcd363e9de21f3e93e71a,miter,0.03571428571428571
c209eb796aff7b3f3ddc6ee7a14fea79,miter,0.03571428571428571
24085934701c1459db776550a3584376,unknown,0.03571428571428571
d461afb12ff47b61b1d4553ffeee2c0c,miter,0.03571428571428571
92a9f33abd100d9f5deda50a0556e50f,quasigroup-completion,0.03571428571428571
73063c6257a4ffc29f5bea7028403a64,graph-based,0.03571428571428571
2953ca8cacff8201007fde3b7db1d9e8,bitvector,0.03571428571428571
f4ca5fca83e870d2ed56f2b00b074ed4,tournament,0.03571428571428571
936fe573e03101a52329af441fc78928,quasigroup-completion,0.03571428571428571
5a77fa59e645589b2bb1d7c4e6c9ced9,quasigroup-completion,0.03571428571428571
592b72e471d49ce231aaa87c254c6082,quasigroup-completion,0.03571428571428571
1fec79b65c5b3d10b6a2328c1a304d67,unknown,0.03571428571428571
b1445890c4b408c17b20398104edceb0,quasigroup-completion,0.03571428571428571
d955264aa634dc92d14d63fff1ad6f10,popularity-similarity,0.03571428571428571
05c52a5f9133f5afca84767f2eff98fa,unknown,0.03571428571428571
bd1228b7fcfb199cae603094c8d23ee3,grandtour-puzzle,0.03571428571428571
ba71e5c87a5d9db532d1c60299dea50c,timetable,0.03571428571428571
a14c75743148ed4b79747a65736b4c91,planning,0.03571428571428571
b3a30f2c51edc9f0a2e8c56d8802c930,planning,0.03571428571428571
4ebc55fb0a404c48951d04da1b1e016c,graph-based,0.03571428571428571
d4e09d84806044e2e154ccad2531de60,graph-isomorphism,0.03571428571428571
a14fd0ae188f38797410eb5abfdbcca5,planning,0.03571428571428571
ccf721b28df000621fc8c60461bda45a,rubikcube,0.03571428571428571
